listing_id,city_id,community_id,title,source,source_listing_id,source_url,total_price_10k,unit_price,area_sqm,listing_type,bedrooms,bathrooms,orientation,floor_number,has_elevator,decorate_type,build_year,nearest_metro_distance_m,school_ids_json,tags_json,crawl_date
980,3,19,中信红树湾 116㎡ 北向,珠海住建局公开成交,珠海-LS-000980,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,497,42878,116.1,二手房,3,2,西,低楼层,False,精装,2014,400,[],[],2026-04-13
981,3,19,中信红树湾 104㎡ 北向,珠海住建局公开成交,珠海-LS-000981,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,405,38846,104.5,二手房,4,2,西,高楼层,True,精装,2020,400,[],[],2026-04-06
982,3,19,中信红树湾 113㎡ 南北通透,珠海住建局公开成交,珠海-LS-000982,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,454,39912,114.0,二手房,3,1,西,高楼层,True,精装,2008,200,[],[],2026-04-06
983,3,19,中信红树湾 60㎡ 南向,珠海住建局公开成交,珠海-LS-000983,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,225,37145,60.7,二手房,3,2,南北通透,低楼层,False,豪装,2008,1200,[],[],2026-03-30
984,3,19,中信红树湾 84㎡ 南北通透,珠海住建局公开成交,珠海-LS-000984,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,311,36875,84.4,二手房,3,1,东南,高楼层,False,精装,2011,600,[],[],2026-03-23
985,3,19,中信红树湾 61㎡ 南北通透,珠海住建局公开成交,珠海-LS-000985,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,210,34006,61.8,二手房,2,1,南,顶层,True,精装,2020,200,[],[],2026-03-16
986,3,19,中信红树湾 84㎡ 北向,珠海住建局公开成交,珠海-LS-000986,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,331,39460,84.0,二手房,3,1,南北通透,顶层,True,精装,2023,800,[],[],2026-03-16
987,3,19,中信红树湾 69㎡ 南向,珠海住建局公开成交,珠海-LS-000987,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,228,32903,69.3,二手房,4,2,西,低楼层,True,毛坯,2022,600,[],[],2026-03-09
988,3,19,中信红树湾 111㎡ 南北通透,珠海住建局公开成交,珠海-LS-000988,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,487,43534,111.9,二手房,3,2,西,高楼层,True,豪装,2022,1200,[],[],2026-03-09
989,3,19,中信红树湾 114㎡ 北向,珠海住建局公开成交,珠海-LS-000989,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,488,42623,114.7,二手房,3,2,南北通透,高楼层,True,精装,2019,400,[],[],2026-03-09
990,3,19,中信红树湾 76㎡ 东南,珠海住建局公开成交,珠海-LS-000990,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,273,35653,76.6,二手房,4,1,西,中楼层,True,豪装,2011,1200,[],[],2026-03-02
991,3,19,中信红树湾 113㎡ 东南,珠海住建局公开成交,珠海-LS-000991,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,492,43523,113.1,二手房,2,2,西,低楼层,False,普装,2018,2000,[],[],2026-03-02
992,3,19,中信红树湾 108㎡ 南向,珠海住建局公开成交,珠海-LS-000992,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,415,38345,108.3,二手房,4,1,东南,低楼层,True,精装,2015,400,[],[],2026-03-02
993,3,19,中信红树湾 88㎡ 西向,珠海住建局公开成交,珠海-LS-000993,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,302,34107,88.7,二手房,4,2,南北通透,高楼层,False,普装,2019,600,[],[],2026-02-23
994,3,19,中信红树湾 123㎡ 南北通透,珠海住建局公开成交,珠海-LS-000994,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,422,34192,123.6,二手房,3,1,南北通透,高楼层,True,豪装,2024,400,[],[],2026-02-23
995,3,19,中信红树湾 67㎡ 西向,珠海住建局公开成交,珠海-LS-000995,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,268,39570,67.9,二手房,3,1,南北通透,中楼层,True,毛坯,2006,600,[],[],2026-02-16
996,3,19,中信红树湾 95㎡ 北向,珠海住建局公开成交,珠海-LS-000996,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,411,43308,95.0,二手房,3,1,南,中楼层,True,普装,2013,600,[],[],2026-02-16
997,3,19,中信红树湾 61㎡ 东南,珠海住建局公开成交,珠海-LS-000997,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,210,34462,61.1,二手房,3,1,西,高楼层,True,精装,2008,2000,[],[],2026-02-09
998,3,19,中信红树湾 107㎡ 南北通透,珠海住建局公开成交,珠海-LS-000998,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,467,43440,107.6,二手房,4,2,西,高楼层,True,精装,2010,1200,[],[],2026-02-09
999,3,19,中信红树湾 114㎡ 北向,珠海住建局公开成交,珠海-LS-000999,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,439,38344,114.7,二手房,2,1,东南,高楼层,True,精装,2019,800,[],[],2026-02-02
1000,3,19,中信红树湾 108㎡ 东南,珠海住建局公开成交,珠海-LS-001000,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,424,39237,108.1,二手房,2,2,南,中楼层,True,精装,2023,1200,[],[],2026-02-02
1001,3,19,中信红树湾 84㎡ 西向,珠海住建局公开成交,珠海-LS-001001,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,284,33877,84.1,二手房,3,2,东南,顶层,True,精装,2008,400,[],[],2026-01-26
1002,3,19,中信红树湾 96㎡ 西向,珠海住建局公开成交,珠海-LS-001002,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,317,32945,96.3,二手房,3,2,东南,中楼层,True,毛坯,2015,1200,[],[],2026-01-26
1003,3,19,中信红树湾 68㎡ 北向,珠海住建局公开成交,珠海-LS-001003,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,236,34599,68.3,二手房,3,1,东南,顶层,True,精装,2018,600,[],[],2026-01-19
1004,3,19,中信红树湾 115㎡ 南向,珠海住建局公开成交,珠海-LS-001004,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,381,33028,115.6,二手房,4,2,南,顶层,False,普装,2007,400,[],[],2026-01-12
1005,3,19,中信红树湾 84㎡ 南向,珠海住建局公开成交,珠海-LS-001005,https://zh.ke.com/ershoufang/rs%E4%B8%AD%E4%BF%A1%E7%BA%A2%E6%A0%91%E6%B9%BE/,354,41944,84.5,二手房,3,2,南,低楼层,False,普装,2024,2000,[],[],2026-01-05
1006,3,20,华发新城 127㎡ 南北通透,珠海住建局公开成交,珠海-LS-001006,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,402,31519,127.7,二手房,2,1,西,顶层,False,普装,2018,400,[],[],2026-06-29
1007,3,20,华发新城 95㎡ 西向,珠海住建局公开成交,珠海-LS-001007,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,331,34846,95.2,二手房,3,2,南,低楼层,False,豪装,2015,600,[],[],2026-06-29
1008,3,20,华发新城 70㎡ 东南,珠海住建局公开成交,珠海-LS-001008,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,233,33161,70.5,二手房,4,1,西,顶层,True,豪装,2019,400,[],[],2026-06-29
1009,3,20,华发新城 105㎡ 东南,珠海住建局公开成交,珠海-LS-001009,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,416,39441,105.6,二手房,2,2,南北通透,高楼层,True,豪装,2011,1200,[],[],2026-06-22
1010,3,20,华发新城 113㎡ 东南,珠海住建局公开成交,珠海-LS-001010,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,396,34842,113.9,二手房,3,1,东南,低楼层,True,毛坯,2018,800,[],[],2026-06-22
1011,3,20,华发新城 99㎡ 南北通透,珠海住建局公开成交,珠海-LS-001011,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,301,30193,99.8,二手房,3,1,南北通透,中楼层,True,豪装,2010,1200,[],[],2026-06-22
1012,3,20,华发新城 75㎡ 西向,珠海住建局公开成交,珠海-LS-001012,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,250,32985,75.9,二手房,3,1,东南,低楼层,False,豪装,2011,400,[],[],2026-06-15
1013,3,20,华发新城 61㎡ 南向,珠海住建局公开成交,珠海-LS-001013,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,244,39984,61.2,二手房,3,1,南北通透,顶层,True,毛坯,2021,200,[],[],2026-06-15
1014,3,20,华发新城 85㎡ 南北通透,珠海住建局公开成交,珠海-LS-001014,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,312,36420,85.8,二手房,3,1,东南,低楼层,False,豪装,2019,800,[],[],2026-06-08
1015,3,20,华发新城 86㎡ 南向,珠海住建局公开成交,珠海-LS-001015,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,282,32829,86.2,二手房,2,2,南,顶层,True,豪装,2024,800,[],[],2026-06-01
1016,3,20,华发新城 85㎡ 东南,珠海住建局公开成交,珠海-LS-001016,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,342,39886,85.9,二手房,3,2,南,顶层,False,豪装,2019,1200,[],[],2026-06-01
1017,3,20,华发新城 75㎡ 南向,珠海住建局公开成交,珠海-LS-001017,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,258,34056,75.8,二手房,3,2,西,中楼层,True,豪装,2016,800,[],[],2026-05-25
1018,3,20,华发新城 84㎡ 北向,珠海住建局公开成交,珠海-LS-001018,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,293,34568,84.9,二手房,2,1,南北通透,顶层,False,精装,2022,600,[],[],2026-05-25
1019,3,20,华发新城 84㎡ 南北通透,珠海住建局公开成交,珠海-LS-001019,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,328,38705,84.8,二手房,2,2,西,高楼层,False,普装,2020,2000,[],[],2026-05-18
1020,3,20,华发新城 90㎡ 南北通透,珠海住建局公开成交,珠海-LS-001020,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,293,32543,90.1,二手房,3,1,南,高楼层,True,毛坯,2023,200,[],[],2026-05-18
1021,3,20,华发新城 66㎡ 北向,珠海住建局公开成交,珠海-LS-001021,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,227,34017,66.8,二手房,4,1,南,高楼层,True,豪装,2012,2000,[],[],2026-05-11
1022,3,20,华发新城 105㎡ 南北通透,珠海住建局公开成交,珠海-LS-001022,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,384,36318,105.8,二手房,4,1,东南,中楼层,False,豪装,2015,1200,[],[],2026-05-11
1023,3,20,华发新城 87㎡ 南北通透,珠海住建局公开成交,珠海-LS-001023,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,304,34708,87.8,二手房,3,2,南,低楼层,False,普装,2022,1200,[],[],2026-05-11
1024,3,20,华发新城 98㎡ 南北通透,珠海住建局公开成交,珠海-LS-001024,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,377,38435,98.3,二手房,2,1,西,中楼层,False,豪装,2006,200,[],[],2026-05-04
1025,3,20,华发新城 98㎡ 南向,珠海住建局公开成交,珠海-LS-001025,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,312,31770,98.4,二手房,3,2,东南,顶层,False,毛坯,2006,1200,[],[],2026-05-04
1026,3,20,华发新城 120㎡ 西向,珠海住建局公开成交,珠海-LS-001026,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,385,31996,120.4,二手房,2,2,西,高楼层,True,普装,2023,200,[],[],2026-04-27
1027,3,20,华发新城 103㎡ 北向,珠海住建局公开成交,珠海-LS-001027,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,387,37559,103.1,二手房,3,1,南,中楼层,False,毛坯,2012,600,[],[],2026-04-27
1028,3,20,华发新城 68㎡ 南北通透,珠海住建局公开成交,珠海-LS-001028,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,241,35270,68.4,二手房,3,2,南,中楼层,True,普装,2009,2000,[],[],2026-04-27
1029,3,20,华发新城 114㎡ 南北通透,珠海住建局公开成交,珠海-LS-001029,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,414,36061,115.0,二手房,2,1,南,低楼层,False,普装,2006,2000,[],[],2026-04-20
1030,3,20,华发新城 79㎡ 东南,珠海住建局公开成交,珠海-LS-001030,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,297,37226,79.9,二手房,3,1,东南,中楼层,True,普装,2024,200,[],[],2026-04-20
1031,3,20,华发新城 100㎡ 北向,珠海住建局公开成交,珠海-LS-001031,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,299,29953,100.0,二手房,3,2,东南,顶层,False,普装,2007,600,[],[],2026-04-13
1032,3,20,华发新城 67㎡ 东南,珠海住建局公开成交,珠海-LS-001032,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,225,33366,67.7,二手房,3,1,南北通透,低楼层,True,精装,2012,600,[],[],2026-04-13
1033,3,20,华发新城 99㎡ 北向,珠海住建局公开成交,珠海-LS-001033,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,334,33639,99.3,二手房,3,1,西,中楼层,True,毛坯,2019,200,[],[],2026-04-13
1034,3,20,华发新城 112㎡ 南向,珠海住建局公开成交,珠海-LS-001034,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,374,33172,113.0,二手房,2,1,南,中楼层,True,精装,2024,200,[],[],2026-04-06
1035,3,20,华发新城 127㎡ 东南,珠海住建局公开成交,珠海-LS-001035,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,491,38403,127.9,二手房,2,1,西,高楼层,True,普装,2022,2000,[],[],2026-04-06
1036,3,20,华发新城 114㎡ 南向,珠海住建局公开成交,珠海-LS-001036,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,446,38824,115.0,二手房,2,1,西,高楼层,False,精装,2011,200,[],[],2026-04-06
1037,3,20,华发新城 90㎡ 东南,珠海住建局公开成交,珠海-LS-001037,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,344,37916,91.0,二手房,2,2,东南,中楼层,False,毛坯,2005,400,[],[],2026-03-30
1038,3,20,华发新城 94㎡ 南北通透,珠海住建局公开成交,珠海-LS-001038,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,284,29938,95.0,二手房,3,1,西,顶层,True,毛坯,2012,200,[],[],2026-03-30
1039,3,20,华发新城 121㎡ 西向,珠海住建局公开成交,珠海-LS-001039,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,371,30605,121.3,二手房,4,2,东南,高楼层,False,豪装,2013,2000,[],[],2026-03-30
1040,3,20,华发新城 83㎡ 南北通透,珠海住建局公开成交,珠海-LS-001040,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,268,32218,83.4,二手房,3,1,东南,高楼层,True,豪装,2014,200,[],[],2026-03-23
1041,3,20,华发新城 69㎡ 北向,珠海住建局公开成交,珠海-LS-001041,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,247,35701,69.4,二手房,2,1,西,高楼层,True,精装,2010,600,[],[],2026-03-16
1042,3,20,华发新城 118㎡ 北向,珠海住建局公开成交,珠海-LS-001042,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,410,34734,118.2,二手房,3,1,西,低楼层,False,普装,2016,2000,[],[],2026-03-09
1043,3,20,华发新城 61㎡ 南向,珠海住建局公开成交,珠海-LS-001043,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,192,31166,61.9,二手房,4,1,南,顶层,True,普装,2016,400,[],[],2026-03-09
1044,3,20,华发新城 115㎡ 东南,珠海住建局公开成交,珠海-LS-001044,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,456,39527,115.4,二手房,3,1,西,高楼层,True,普装,2020,800,[],[],2026-03-02
1045,3,20,华发新城 115㎡ 西向,珠海住建局公开成交,珠海-LS-001045,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,364,31617,115.2,二手房,3,1,南,中楼层,False,豪装,2017,800,[],[],2026-03-02
1046,3,20,华发新城 114㎡ 东南,珠海住建局公开成交,珠海-LS-001046,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,459,40242,114.1,二手房,3,1,南,低楼层,True,精装,2023,200,[],[],2026-02-23
1047,3,20,华发新城 87㎡ 南向,珠海住建局公开成交,珠海-LS-001047,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,304,34940,87.3,二手房,3,1,西,低楼层,False,豪装,2007,800,[],[],2026-02-23
1048,3,20,华发新城 118㎡ 南向,珠海住建局公开成交,珠海-LS-001048,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,469,39785,118.1,二手房,2,1,东南,高楼层,False,精装,2012,1200,[],[],2026-02-23
1049,3,20,华发新城 97㎡ 东南,珠海住建局公开成交,珠海-LS-001049,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,382,39349,97.2,二手房,3,1,南北通透,中楼层,False,精装,2016,2000,[],[],2026-02-16
1050,3,20,华发新城 102㎡ 东南,珠海住建局公开成交,珠海-LS-001050,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,370,36324,102.1,二手房,3,1,南,中楼层,True,豪装,2014,1200,[],[],2026-02-16
1051,3,20,华发新城 100㎡ 南向,珠海住建局公开成交,珠海-LS-001051,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,301,29888,100.7,二手房,3,2,南,顶层,True,毛坯,2007,200,[],[],2026-02-09
1052,3,20,华发新城 117㎡ 北向,珠海住建局公开成交,珠海-LS-001052,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,388,33024,117.7,二手房,2,2,东南,高楼层,True,毛坯,2006,400,[],[],2026-02-09
1053,3,20,华发新城 98㎡ 西向,珠海住建局公开成交,珠海-LS-001053,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,306,31092,98.6,二手房,2,2,东南,低楼层,True,普装,2017,200,[],[],2026-02-02
1054,3,20,华发新城 100㎡ 东南,珠海住建局公开成交,珠海-LS-001054,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,299,29784,100.6,二手房,3,1,南,中楼层,True,豪装,2019,800,[],[],2026-02-02
1055,3,20,华发新城 61㎡ 南北通透,珠海住建局公开成交,珠海-LS-001055,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,210,34216,61.6,二手房,3,2,西,顶层,True,豪装,2017,600,[],[],2026-01-26
1056,3,20,华发新城 98㎡ 北向,珠海住建局公开成交,珠海-LS-001056,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,365,37228,98.2,二手房,3,1,南北通透,高楼层,True,毛坯,2024,1200,[],[],2026-01-26
1057,3,20,华发新城 118㎡ 西向,珠海住建局公开成交,珠海-LS-001057,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,354,29779,118.9,二手房,2,1,南北通透,低楼层,False,普装,2005,1200,[],[],2026-01-19
1058,3,20,华发新城 117㎡ 南向,珠海住建局公开成交,珠海-LS-001058,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,438,37243,117.6,二手房,2,1,东南,中楼层,True,普装,2015,600,[],[],2026-01-19
1059,3,20,华发新城 104㎡ 东南,珠海住建局公开成交,珠海-LS-001059,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,401,38363,104.7,二手房,3,2,南,中楼层,False,豪装,2006,400,[],[],2026-01-19
1060,3,20,华发新城 60㎡ 北向,珠海住建局公开成交,珠海-LS-001060,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,202,33473,60.4,二手房,4,2,西,高楼层,True,普装,2013,200,[],[],2026-01-12
1061,3,20,华发新城 125㎡ 南向,珠海住建局公开成交,珠海-LS-001061,https://zh.ke.com/ershoufang/rs%E5%8D%8E%E5%8F%91%E6%96%B0%E5%9F%8E/,489,38981,125.6,二手房,2,1,西,顶层,False,毛坯,2020,800,[],[],2026-01-05
1062,3,21,珠海万科城 78㎡ 东南,珠海住建局公开成交,珠海-LS-001062,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,134,17247,78.1,二手房,3,1,西,低楼层,True,毛坯,2005,200,[],[],2026-06-29
1063,3,21,珠海万科城 124㎡ 南向,珠海住建局公开成交,珠海-LS-001063,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,221,17830,124.5,二手房,4,2,南,高楼层,True,豪装,2012,200,[],[],2026-06-29
1064,3,21,珠海万科城 114㎡ 北向,珠海住建局公开成交,珠海-LS-001064,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,196,17178,114.2,二手房,2,2,西,中楼层,False,精装,2009,2000,[],[],2026-06-22
1065,3,21,珠海万科城 126㎡ 北向,珠海住建局公开成交,珠海-LS-001065,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,200,15852,126.6,二手房,3,1,西,中楼层,True,普装,2006,600,[],[],2026-06-22
1066,3,21,珠海万科城 62㎡ 东南,珠海住建局公开成交,珠海-LS-001066,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,113,18101,62.8,二手房,3,2,南,高楼层,True,毛坯,2016,400,[],[],2026-06-22
1067,3,21,珠海万科城 110㎡ 东南,珠海住建局公开成交,珠海-LS-001067,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,188,17173,110.1,二手房,3,1,南,顶层,False,豪装,2015,400,[],[],2026-06-15
1068,3,21,珠海万科城 68㎡ 北向,珠海住建局公开成交,珠海-LS-001068,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,129,18938,68.2,二手房,2,2,南北通透,低楼层,False,精装,2008,400,[],[],2026-06-08
1069,3,21,珠海万科城 75㎡ 东南,珠海住建局公开成交,珠海-LS-001069,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,152,20298,75.0,二手房,3,1,南北通透,中楼层,True,毛坯,2022,200,[],[],2026-06-08
1070,3,21,珠海万科城 97㎡ 东南,珠海住建局公开成交,珠海-LS-001070,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,160,16587,97.0,二手房,3,2,东南,顶层,True,毛坯,2010,1200,[],[],2026-06-01
1071,3,21,珠海万科城 96㎡ 东南,珠海住建局公开成交,珠海-LS-001071,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,179,18604,96.5,二手房,4,1,西,顶层,True,普装,2019,2000,[],[],2026-06-01
1072,3,21,珠海万科城 83㎡ 南向,珠海住建局公开成交,珠海-LS-001072,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,130,15619,83.5,二手房,2,1,南,低楼层,True,豪装,2010,2000,[],[],2026-06-01
1073,3,21,珠海万科城 112㎡ 南北通透,珠海住建局公开成交,珠海-LS-001073,https://zh.ke.com/ershoufang/rs%E7%8F%A0%E6%B5%B7%E4%B8%87%E7%A7%91%E5%9F%8E/,191,17028,112.7,二手房,4,1,南北通透,高楼层,True,普装,2017,400,[],[],2026-05-25
